sale_id,order_id,order_date,order_year,order_quarter,month_name,customer_name,region,segment,sku,product_name,category,unit_cost,quantity,unit_price,discount_pct,line_revenue,line_margin
185,ORD-000073,2024-01-10,2024,1,January,Customer 030,South,Enterprise,SKU-0023,Product 23,Accessories,86.99,5,141.77,0.0,708.85,273.9
186,ORD-000074,2024-07-22,2024,3,July,Customer 025,West,Consumer,SKU-0004,Product 4,Electronics,23.19,4,35.95,0.0,143.8,51.04
187,ORD-000074,2024-07-22,2024,3,July,Customer 025,West,Consumer,SKU-0019,Product 19,Accessories,19.77,5,43.34,0.0,216.7,117.85
188,ORD-000074,2024-07-22,2024,3,July,Customer 025,West,Consumer,SKU-0001,Product 1,Office,87.88,7,126.39,0.1,796.26,181.1
189,ORD-000074,2024-07-22,2024,3,July,Customer 025,West,Consumer,SKU-0028,Product 28,Furniture,72.66,1,153.03,0.15,130.08,57.42
190,ORD-000075,2025-05-23,2025,2,May,Customer 019,North,Consumer,SKU-0020,Product 20,Furniture,113.89,6,157.16,0.0,942.96,259.62
191,ORD-000075,2025-05-23,2025,2,May,Customer 019,North,Consumer,SKU-0020,Product 20,Furniture,113.89,5,212.02,0.15,901.09,331.64
192,ORD-000076,2025-11-06,2025,4,November,Customer 044,South,Consumer,SKU-0021,Product 21,Accessories,35.48,2,74.46,0.15,126.58,55.62
193,ORD-000076,2025-11-06,2025,4,November,Customer 044,South,Consumer,SKU-0002,Product 2,Office,93.39,5,184.73,0.0,923.65,456.7
194,ORD-000077,2025-08-16,2025,3,August,Customer 024,North,SMB,SKU-0003,Product 3,Accessories,17.83,5,26.62,0.05,126.44,37.3
195,ORD-000077,2025-08-16,2025,3,August,Customer 024,North,SMB,SKU-0006,Product 6,Furniture,116.77,4,150.49,0.1,541.76,74.68
196,ORD-000078,2025-01-09,2025,1,January,Customer 034,North,SMB,SKU-0027,Product 27,Electronics,12.36,3,17.55,0.05,50.02,12.94
197,ORD-000078,2025-01-09,2025,1,January,Customer 034,North,SMB,SKU-0026,Product 26,Furniture,18.92,5,36.59,0.0,182.95,88.35
198,ORD-000078,2025-01-09,2025,1,January,Customer 034,North,SMB,SKU-0026,Product 26,Furniture,18.92,2,31.06,0.0,62.12,24.28
199,ORD-000079,2024-05-24,2024,2,May,Customer 049,West,Consumer,SKU-0028,Product 28,Furniture,72.66,7,157.35,0.1,991.31,482.69
200,ORD-000079,2024-05-24,2024,2,May,Customer 049,West,Consumer,SKU-0012,Product 12,Accessories,73.88,2,146.3,0.0,292.6,144.84
201,ORD-000080,2024-09-27,2024,3,September,Customer 035,East,Enterprise,SKU-0015,Product 15,Furniture,32.54,6,60.41,0.15,308.09,112.85
202,ORD-000081,2024-09-25,2024,3,September,Customer 038,West,Consumer,SKU-0027,Product 27,Electronics,12.36,6,15.62,0.0,93.72,19.56
203,ORD-000081,2024-09-25,2024,3,September,Customer 038,West,Consumer,SKU-0016,Product 16,Electronics,105.97,1,190.8,0.1,171.72,65.75
204,ORD-000081,2024-09-25,2024,3,September,Customer 038,West,Consumer,SKU-0011,Product 11,Electronics,67.03,10,92.66,0.0,926.6,256.3
205,ORD-000081,2024-09-25,2024,3,September,Customer 038,West,Consumer,SKU-0021,Product 21,Accessories,35.48,8,74.68,0.0,597.44,313.6
206,ORD-000082,2025-10-26,2025,4,October,Customer 027,South,Consumer,SKU-0005,Product 5,Office,114.69,1,245.85,0.0,245.85,131.16
207,ORD-000083,2025-05-19,2025,2,May,Customer 008,Central,Enterprise,SKU-0008,Product 8,Office,105.11,9,135.85,0.05,1161.52,215.53
208,ORD-000084,2025-01-14,2025,1,January,Customer 043,West,SMB,SKU-0019,Product 19,Accessories,19.77,3,41.12,0.15,104.86,45.55
209,ORD-000084,2025-01-14,2025,1,January,Customer 043,West,SMB,SKU-0004,Product 4,Electronics,23.19,8,41.66,0.0,333.28,147.76
210,ORD-000084,2025-01-14,2025,1,January,Customer 043,West,SMB,SKU-0002,Product 2,Office,93.39,6,128.7,0.05,733.59,173.25
211,ORD-000084,2025-01-14,2025,1,January,Customer 043,West,SMB,SKU-0008,Product 8,Office,105.11,6,131.84,0.15,672.38,41.72
212,ORD-000085,2025-01-11,2025,1,January,Customer 035,East,Enterprise,SKU-0002,Product 2,Office,93.39,7,134.45,0.0,941.15,287.42
213,ORD-000085,2025-01-11,2025,1,January,Customer 035,East,Enterprise,SKU-0028,Product 28,Furniture,72.66,8,90.55,0.0,724.4,143.12
214,ORD-000085,2025-01-11,2025,1,January,Customer 035,East,Enterprise,SKU-0021,Product 21,Accessories,35.48,10,76.98,0.0,769.8,415.0
215,ORD-000086,2024-12-07,2024,4,December,Customer 016,East,Consumer,SKU-0026,Product 26,Furniture,18.92,10,25.83,0.1,232.47,43.27
216,ORD-000086,2024-12-07,2024,4,December,Customer 016,East,Consumer,SKU-0007,Product 7,Electronics,63.38,10,87.26,0.0,872.6,238.8
217,ORD-000087,2024-12-02,2024,4,December,Customer 050,Central,Enterprise,SKU-0026,Product 26,Furniture,18.92,10,21.81,0.0,218.1,28.9
218,ORD-000087,2024-12-02,2024,4,December,Customer 050,Central,Enterprise,SKU-0005,Product 5,Office,114.69,9,162.08,0.0,1458.72,426.51
219,ORD-000088,2024-04-22,2024,2,April,Customer 043,West,SMB,SKU-0005,Product 5,Office,114.69,1,175.03,0.0,175.03,60.34
220,ORD-000089,2025-08-25,2025,3,August,Customer 021,South,Consumer,SKU-0006,Product 6,Furniture,116.77,5,140.71,0.15,598.02,14.17
221,ORD-000090,2025-03-07,2025,1,March,Customer 034,North,SMB,SKU-0024,Product 24,Office,119.44,2,197.08,0.0,394.16,155.28
222,ORD-000091,2025-06-09,2025,2,June,Customer 038,West,Consumer,SKU-0015,Product 15,Furniture,32.54,9,44.99,0.1,364.42,71.56
223,ORD-000092,2024-02-14,2024,1,February,Customer 047,West,Consumer,SKU-0015,Product 15,Furniture,32.54,1,39.5,0.05,37.52,4.98
224,ORD-000092,2024-02-14,2024,1,February,Customer 047,West,Consumer,SKU-0028,Product 28,Furniture,72.66,7,116.08,0.0,812.56,303.94
225,ORD-000092,2024-02-14,2024,1,February,Customer 047,West,Consumer,SKU-0016,Product 16,Electronics,105.97,8,130.04,0.0,1040.32,192.56
226,ORD-000093,2024-11-25,2024,4,November,Customer 039,South,SMB,SKU-0003,Product 3,Accessories,17.83,3,25.65,0.15,65.41,11.92
227,ORD-000093,2024-11-25,2024,4,November,Customer 039,South,SMB,SKU-0019,Product 19,Accessories,19.77,9,37.52,0.05,320.8,142.87
228,ORD-000094,2025-09-03,2025,3,September,Customer 034,North,SMB,SKU-0015,Product 15,Furniture,32.54,9,58.11,0.0,522.99,230.13
229,ORD-000094,2025-09-03,2025,3,September,Customer 034,North,SMB,SKU-0026,Product 26,Furniture,18.92,2,38.7,0.15,65.79,27.95
230,ORD-000094,2025-09-03,2025,3,September,Customer 034,North,SMB,SKU-0029,Product 29,Electronics,72.67,9,138.57,0.0,1247.13,593.1
231,ORD-000095,2025-03-16,2025,1,March,Customer 029,South,Consumer,SKU-0014,Product 14,Office,106.05,6,214.09,0.05,1220.31,584.01
232,ORD-000095,2025-03-16,2025,1,March,Customer 029,South,Consumer,SKU-0014,Product 14,Office,106.05,2,156.76,0.0,313.52,101.42
233,ORD-000096,2025-11-12,2025,4,November,Customer 017,North,Consumer,SKU-0005,Product 5,Office,114.69,8,139.98,0.0,1119.84,202.32
234,ORD-000096,2025-11-12,2025,4,November,Customer 017,North,Consumer,SKU-0003,Product 3,Accessories,17.83,7,22.31,0.15,132.74,7.93
235,ORD-000096,2025-11-12,2025,4,November,Customer 017,North,Consumer,SKU-0012,Product 12,Accessories,73.88,3,128.12,0.1,345.92,124.28
236,ORD-000097,2025-07-29,2025,3,July,Customer 036,Central,Consumer,SKU-0022,Product 22,Furniture,115.9,2,183.28,0.15,311.58,79.78
237,ORD-000097,2025-07-29,2025,3,July,Customer 036,Central,Consumer,SKU-0025,Product 25,Accessories,55.38,7,114.17,0.15,679.31,291.65
238,ORD-000097,2025-07-29,2025,3,July,Customer 036,Central,Consumer,SKU-0002,Product 2,Office,93.39,5,166.27,0.0,831.35,364.4
239,ORD-000098,2024-04-16,2024,2,April,Customer 037,South,Consumer,SKU-0005,Product 5,Office,114.69,8,158.9,0.0,1271.2,353.68
240,ORD-000098,2024-04-16,2024,2,April,Customer 037,South,Consumer,SKU-0012,Product 12,Accessories,73.88,9,113.48,0.0,1021.32,356.4
241,ORD-000099,2025-08-10,2025,3,August,Customer 015,West,Enterprise,SKU-0028,Product 28,Furniture,72.66,9,157.91,0.1,1279.07,625.13
242,ORD-000099,2025-08-10,2025,3,August,Customer 015,West,Enterprise,SKU-0020,Product 20,Furniture,113.89,9,134.11,0.15,1025.94,0.93
243,ORD-000099,2025-08-10,2025,3,August,Customer 015,West,Enterprise,SKU-0027,Product 27,Electronics,12.36,5,14.59,0.0,72.95,11.15
244,ORD-000099,2025-08-10,2025,3,August,Customer 015,West,Enterprise,SKU-0023,Product 23,Accessories,86.99,5,184.21,0.0,921.05,486.1
245,ORD-000100,2024-01-07,2024,1,January,Customer 012,West,SMB,SKU-0019,Product 19,Accessories,19.77,7,24.18,0.15,143.87,5.48
246,ORD-000100,2024-01-07,2024,1,January,Customer 012,West,SMB,SKU-0021,Product 21,Accessories,35.48,1,44.22,0.1,39.8,4.32
247,ORD-000101,2024-08-08,2024,3,August,Customer 025,West,Consumer,SKU-0015,Product 15,Furniture,32.54,6,42.8,0.0,256.8,61.56
248,ORD-000101,2024-08-08,2024,3,August,Customer 025,West,Consumer,SKU-0024,Product 24,Office,119.44,6,234.78,0.1,1267.81,551.17
249,ORD-000101,2024-08-08,2024,3,August,Customer 025,West,Consumer,SKU-0020,Product 20,Furniture,113.89,2,236.61,0.0,473.22,245.44
250,ORD-000101,2024-08-08,2024,3,August,Customer 025,West,Consumer,SKU-0006,Product 6,Furniture,116.77,10,140.39,0.0,1403.9,236.2
251,ORD-000102,2024-10-05,2024,4,October,Customer 029,South,Consumer,SKU-0016,Product 16,Electronics,105.97,10,171.05,0.0,1710.5,650.8
252,ORD-000102,2024-10-05,2024,4,October,Customer 029,South,Consumer,SKU-0007,Product 7,Electronics,63.38,9,80.46,0.05,687.93,117.51
253,ORD-000102,2024-10-05,2024,4,October,Customer 029,South,Consumer,SKU-0004,Product 4,Electronics,23.19,5,43.18,0.1,194.31,78.36
254,ORD-000102,2024-10-05,2024,4,October,Customer 029,South,Consumer,SKU-0016,Product 16,Electronics,105.97,9,196.1,0.0,1764.9,811.17
255,ORD-000103,2024-08-13,2024,3,August,Customer 026,South,SMB,SKU-0001,Product 1,Office,87.88,4,128.88,0.0,515.52,164.0
256,ORD-000104,2024-05-20,2024,2,May,Customer 049,West,Consumer,SKU-0010,Product 10,Furniture,22.58,6,28.81,0.05,164.22,28.74
257,ORD-000104,2024-05-20,2024,2,May,Customer 049,West,Consumer,SKU-0024,Product 24,Office,119.44,7,159.39,0.05,1059.94,223.86
258,ORD-000104,2024-05-20,2024,2,May,Customer 049,West,Consumer,SKU-0018,Product 18,Furniture,98.84,4,165.58,0.15,562.97,167.61
259,ORD-000105,2024-12-28,2024,4,December,Customer 005,West,Enterprise,SKU-0028,Product 28,Furniture,72.66,1,116.84,0.05,111.0,38.34
260,ORD-000105,2024-12-28,2024,4,December,Customer 005,West,Enterprise,SKU-0030,Product 30,Electronics,13.16,2,27.05,0.1,48.69,22.37
261,ORD-000105,2024-12-28,2024,4,December,Customer 005,West,Enterprise,SKU-0014,Product 14,Office,106.05,10,166.99,0.15,1419.41,358.91
262,ORD-000105,2024-12-28,2024,4,December,Customer 005,West,Enterprise,SKU-0014,Product 14,Office,106.05,5,134.78,0.0,673.9,143.65
263,ORD-000106,2024-11-28,2024,4,November,Customer 011,North,Enterprise,SKU-0027,Product 27,Electronics,12.36,6,15.36,0.0,92.16,18.0
264,ORD-000106,2024-11-28,2024,4,November,Customer 011,North,Enterprise,SKU-0008,Product 8,Office,105.11,7,185.87,0.1,1170.98,435.21
265,ORD-000106,2024-11-28,2024,4,November,Customer 011,North,Enterprise,SKU-0003,Product 3,Accessories,17.83,7,36.8,0.15,218.96,94.15
266,ORD-000106,2024-11-28,2024,4,November,Customer 011,North,Enterprise,SKU-0011,Product 11,Electronics,67.03,4,100.53,0.0,402.12,134.0
267,ORD-000107,2024-03-19,2024,1,March,Customer 033,East,Enterprise,SKU-0017,Product 17,Accessories,14.85,9,20.1,0.0,180.9,47.25
268,ORD-000108,2024-12-25,2024,4,December,Customer 047,West,Consumer,SKU-0008,Product 8,Office,105.11,2,137.04,0.0,274.08,63.86
269,ORD-000108,2024-12-25,2024,4,December,Customer 047,West,Consumer,SKU-0006,Product 6,Furniture,116.77,10,153.03,0.15,1300.75,133.06
270,ORD-000109,2024-03-18,2024,1,March,Customer 012,West,SMB,SKU-0015,Product 15,Furniture,32.54,10,63.38,0.05,602.11,276.71
271,ORD-000109,2024-03-18,2024,1,March,Customer 012,West,SMB,SKU-0022,Product 22,Furniture,115.9,10,211.53,0.1,1903.77,744.77
272,ORD-000109,2024-03-18,2024,1,March,Customer 012,West,SMB,SKU-0011,Product 11,Electronics,67.03,6,87.71,0.0,526.26,124.08
273,ORD-000109,2024-03-18,2024,1,March,Customer 012,West,SMB,SKU-0016,Product 16,Electronics,105.97,8,192.12,0.0,1536.96,689.2
274,ORD-000110,2025-08-28,2025,3,August,Customer 004,Central,Enterprise,SKU-0017,Product 17,Accessories,14.85,2,21.92,0.05,41.65,11.95
275,ORD-000110,2025-08-28,2025,3,August,Customer 004,Central,Enterprise,SKU-0002,Product 2,Office,93.39,1,143.56,0.0,143.56,50.17
276,ORD-000110,2025-08-28,2025,3,August,Customer 004,Central,Enterprise,SKU-0003,Product 3,Accessories,17.83,2,32.02,0.1,57.64,21.98
277,ORD-000111,2025-01-28,2025,1,January,Customer 030,South,Enterprise,SKU-0015,Product 15,Furniture,32.54,10,59.69,0.0,596.9,271.5
278,ORD-000112,2025-09-11,2025,3,September,Customer 031,West,SMB,SKU-0002,Product 2,Office,93.39,8,117.55,0.0,940.4,193.28
279,ORD-000112,2025-09-11,2025,3,September,Customer 031,West,SMB,SKU-0023,Product 23,Accessories,86.99,2,146.12,0.0,292.24,118.26
280,ORD-000113,2024-02-10,2024,1,February,Customer 016,East,Consumer,SKU-0015,Product 15,Furniture,32.54,9,55.28,0.0,497.52,204.66
281,ORD-000113,2024-02-10,2024,1,February,Customer 016,East,Consumer,SKU-0012,Product 12,Accessories,73.88,6,156.17,0.05,890.17,446.89
282,ORD-000113,2024-02-10,2024,1,February,Customer 016,East,Consumer,SKU-0014,Product 14,Office,106.05,6,197.55,0.0,1185.3,549.0
283,ORD-000113,2024-02-10,2024,1,February,Customer 016,East,Consumer,SKU-0026,Product 26,Furniture,18.92,6,23.07,0.0,138.42,24.9
284,ORD-000114,2025-07-25,2025,3,July,Customer 044,South,Consumer,SKU-0010,Product 10,Furniture,22.58,5,43.13,0.15,183.3,70.4
285,ORD-000114,2025-07-25,2025,3,July,Customer 044,South,Consumer,SKU-0030,Product 30,Electronics,13.16,10,27.2,0.0,272.0,140.4
286,ORD-000114,2025-07-25,2025,3,July,Customer 044,South,Consumer,SKU-0003,Product 3,Accessories,17.83,10,32.93,0.0,329.3,151.0
287,ORD-000114,2025-07-25,2025,3,July,Customer 044,South,Consumer,SKU-0010,Product 10,Furniture,22.58,7,29.02,0.15,172.67,14.61
288,ORD-000115,2024-03-27,2024,1,March,Customer 020,Central,SMB,SKU-0021,Product 21,Accessories,35.48,6,71.1,0.15,362.61,149.73
289,ORD-000115,2024-03-27,2024,1,March,Customer 020,Central,SMB,SKU-0023,Product 23,Accessories,86.99,9,108.57,0.15,830.56,47.65
290,ORD-000115,2024-03-27,2024,1,March,Customer 020,Central,SMB,SKU-0014,Product 14,Office,106.05,9,162.25,0.0,1460.25,505.8
291,ORD-000115,2024-03-27,2024,1,March,Customer 020,Central,SMB,SKU-0010,Product 10,Furniture,22.58,3,48.52,0.0,145.56,77.82
292,ORD-000116,2025-05-12,2025,2,May,Customer 013,South,Enterprise,SKU-0005,Product 5,Office,114.69,3,141.19,0.0,423.57,79.5
293,ORD-000116,2025-05-12,2025,2,May,Customer 013,South,Enterprise,SKU-0017,Product 17,Accessories,14.85,9,30.1,0.1,243.81,110.16
294,ORD-000117,2024-02-08,2024,1,February,Customer 043,West,SMB,SKU-0029,Product 29,Electronics,72.67,10,93.57,0.05,888.91,162.21
295,ORD-000117,2024-02-08,2024,1,February,Customer 043,West,SMB,SKU-0005,Product 5,Office,114.69,3,153.67,0.15,391.86,47.79
296,ORD-000117,2024-02-08,2024,1,February,Customer 043,West,SMB,SKU-0025,Product 25,Accessories,55.38,10,110.73,0.0,1107.3,553.5
297,ORD-000118,2025-03-24,2025,1,March,Customer 003,South,Consumer,SKU-0012,Product 12,Accessories,73.88,4,160.18,0.1,576.65,281.13
298,ORD-000118,2025-03-24,2025,1,March,Customer 003,South,Consumer,SKU-0010,Product 10,Furniture,22.58,8,31.51,0.0,252.08,71.44
299,ORD-000118,2025-03-24,2025,1,March,Customer 003,South,Consumer,SKU-0010,Product 10,Furniture,22.58,8,47.4,0.0,379.2,198.56
300,ORD-000118,2025-03-24,2025,1,March,Customer 003,South,Consumer,SKU-0012,Product 12,Accessories,73.88,10,161.33,0.05,1532.63,793.84
301,ORD-000119,2024-10-15,2024,4,October,Customer 050,Central,Enterprise,SKU-0017,Product 17,Accessories,14.85,9,23.61,0.0,212.49,78.84
302,ORD-000119,2024-10-15,2024,4,October,Customer 050,Central,Enterprise,SKU-0027,Product 27,Electronics,12.36,4,24.61,0.0,98.44,49.0
303,ORD-000119,2024-10-15,2024,4,October,Customer 050,Central,Enterprise,SKU-0028,Product 28,Furniture,72.66,5,87.54,0.05,415.81,52.52
304,ORD-000119,2024-10-15,2024,4,October,Customer 050,Central,Enterprise,SKU-0028,Product 28,Furniture,72.66,6,125.87,0.0,755.22,319.26
305,ORD-000120,2025-12-29,2025,4,December,Customer 034,North,SMB,SKU-0010,Product 10,Furniture,22.58,2,44.06,0.0,88.12,42.96
306,ORD-000121,2025-04-05,2025,2,April,Customer 033,East,Enterprise,SKU-0027,Product 27,Electronics,12.36,7,15.4,0.0,107.8,21.28
307,ORD-000121,2025-04-05,2025,2,April,Customer 033,East,Enterprise,SKU-0027,Product 27,Electronics,12.36,8,25.69,0.0,205.52,106.64
308,ORD-000122,2025-02-28,2025,1,February,Customer 004,Central,Enterprise,SKU-0017,Product 17,Accessories,14.85,6,20.75,0.0,124.5,35.4
309,ORD-000122,2025-02-28,2025,1,February,Customer 004,Central,Enterprise,SKU-0012,Product 12,Accessories,73.88,4,87.15,0.0,348.6,53.08
310,ORD-000122,2025-02-28,2025,1,February,Customer 004,Central,Enterprise,SKU-0027,Product 27,Electronics,12.36,6,24.48,0.0,146.88,72.72
311,ORD-000122,2025-02-28,2025,1,February,Customer 004,Central,Enterprise,SKU-0002,Product 2,Office,93.39,5,197.36,0.05,937.46,470.51
312,ORD-000123,2025-12-13,2025,4,December,Customer 009,Central,SMB,SKU-0015,Product 15,Furniture,32.54,10,37.6,0.0,376.0,50.6
313,ORD-000123,2025-12-13,2025,4,December,Customer 009,Central,SMB,SKU-0001,Product 1,Office,87.88,5,120.96,0.0,604.8,165.4
314,ORD-000123,2025-12-13,2025,4,December,Customer 009,Central,SMB,SKU-0018,Product 18,Furniture,98.84,10,168.44,0.0,1684.4,696.0
315,ORD-000123,2025-12-13,2025,4,December,Customer 009,Central,SMB,SKU-0025,Product 25,Accessories,55.38,5,77.51,0.0,387.55,110.65
316,ORD-000124,2024-02-18,2024,1,February,Customer 016,East,Consumer,SKU-0021,Product 21,Accessories,35.48,10,57.83,0.0,578.3,223.5
317,ORD-000124,2024-02-18,2024,1,February,Customer 016,East,Consumer,SKU-0027,Product 27,Electronics,12.36,8,21.96,0.0,175.68,76.8
318,ORD-000124,2024-02-18,2024,1,February,Customer 016,East,Consumer,SKU-0021,Product 21,Accessories,35.48,9,62.22,0.15,475.98,156.66
319,ORD-000124,2024-02-18,2024,1,February,Customer 016,East,Consumer,SKU-0005,Product 5,Office,114.69,5,183.58,0.1,826.11,252.66
320,ORD-000125,2024-12-27,2024,4,December,Customer 016,East,Consumer,SKU-0006,Product 6,Furniture,116.77,2,198.47,0.0,396.94,163.4
321,ORD-000125,2024-12-27,2024,4,December,Customer 016,East,Consumer,SKU-0003,Product 3,Accessories,17.83,9,30.69,0.1,248.59,88.12
322,ORD-000125,2024-12-27,2024,4,December,Customer 016,East,Consumer,SKU-0018,Product 18,Furniture,98.84,1,154.19,0.05,146.48,47.64
323,ORD-000125,2024-12-27,2024,4,December,Customer 016,East,Consumer,SKU-0002,Product 2,Office,93.39,7,203.6,0.0,1425.2,771.47
324,ORD-000126,2024-01-17,2024,1,January,Customer 023,East,Enterprise,SKU-0012,Product 12,Accessories,73.88,4,141.82,0.15,482.19,186.67
325,ORD-000127,2024-04-16,2024,2,April,Customer 050,Central,Enterprise,SKU-0005,Product 5,Office,114.69,1,174.32,0.0,174.32,59.63
326,ORD-000127,2024-04-16,2024,2,April,Customer 050,Central,Enterprise,SKU-0027,Product 27,Electronics,12.36,3,24.99,0.15,63.72,26.64
327,ORD-000127,2024-04-16,2024,2,April,Customer 050,Central,Enterprise,SKU-0015,Product 15,Furniture,32.54,8,59.01,0.0,472.08,211.76
328,ORD-000128,2024-03-05,2024,1,March,Customer 046,South,Consumer,SKU-0002,Product 2,Office,93.39,5,127.17,0.0,635.85,168.9
329,ORD-000128,2024-03-05,2024,1,March,Customer 046,South,Consumer,SKU-0029,Product 29,Electronics,72.67,1,107.65,0.0,107.65,34.98
330,ORD-000128,2024-03-05,2024,1,March,Customer 046,South,Consumer,SKU-0017,Product 17,Accessories,14.85,7,32.5,0.1,204.75,100.8
331,ORD-000128,2024-03-05,2024,1,March,Customer 046,South,Consumer,SKU-0016,Product 16,Electronics,105.97,5,125.94,0.15,535.25,5.39
332,ORD-000129,2024-07-14,2024,3,July,Customer 019,North,Consumer,SKU-0028,Product 28,Furniture,72.66,1,149.61,0.0,149.61,76.95
333,ORD-000129,2024-07-14,2024,3,July,Customer 019,North,Consumer,SKU-0009,Product 9,Furniture,101.79,2,202.49,0.05,384.73,181.15
334,ORD-000129,2024-07-14,2024,3,July,Customer 019,North,Consumer,SKU-0029,Product 29,Electronics,72.67,7,140.29,0.05,932.93,424.24
335,ORD-000130,2024-12-13,2024,4,December,Customer 012,West,SMB,SKU-0023,Product 23,Accessories,86.99,8,133.59,0.1,961.85,265.93
336,ORD-000130,2024-12-13,2024,4,December,Customer 012,West,SMB,SKU-0009,Product 9,Furniture,101.79,2,194.77,0.0,389.54,185.96
337,ORD-000130,2024-12-13,2024,4,December,Customer 012,West,SMB,SKU-0014,Product 14,Office,106.05,10,232.76,0.0,2327.6,1267.1
338,ORD-000130,2024-12-13,2024,4,December,Customer 012,West,SMB,SKU-0018,Product 18,Furniture,98.84,5,147.0,0.0,735.0,240.8
339,ORD-000131,2024-12-01,2024,4,December,Customer 043,West,SMB,SKU-0010,Product 10,Furniture,22.58,8,40.25,0.05,305.9,125.26
340,ORD-000131,2024-12-01,2024,4,December,Customer 043,West,SMB,SKU-0006,Product 6,Furniture,116.77,8,177.39,0.0,1419.12,484.96
341,ORD-000131,2024-12-01,2024,4,December,Customer 043,West,SMB,SKU-0024,Product 24,Office,119.44,6,214.47,0.05,1222.48,505.84
342,ORD-000132,2024-10-08,2024,4,October,Customer 041,Central,SMB,SKU-0003,Product 3,Accessories,17.83,7,27.31,0.15,162.49,37.68
343,ORD-000133,2025-11-26,2025,4,November,Customer 011,North,Enterprise,SKU-0005,Product 5,Office,114.69,10,213.55,0.05,2028.72,881.83
344,ORD-000134,2024-02-05,2024,1,February,Customer 009,Central,SMB,SKU-0008,Product 8,Office,105.11,6,160.85,0.1,868.59,237.93
345,ORD-000135,2024-02-03,2024,1,February,Customer 039,South,SMB,SKU-0022,Product 22,Furniture,115.9,8,248.75,0.0,1990.0,1062.8
346,ORD-000135,2024-02-03,2024,1,February,Customer 039,South,SMB,SKU-0015,Product 15,Furniture,32.54,2,57.03,0.1,102.65,37.57
